chrom	pos	recomb_rate	pos_cm
chr20	50550174	0.06529	73.433259
chr20	50553620	0.06641	73.433484
chr20	50555698	0.06568	73.433622
chr20	50556642	0.06897	73.433684
chr20	50557135	0.07301	73.433718
chr20	50557587	0.07725	73.433751
chr20	50558752	0.08102	73.433841
chr20	50560801	0.08133	73.434007
chr20	50562215	0.08284	73.434122
chr20	50562384	0.08392	73.434136
chr20	50563528	0.08653	73.434232
chr20	50564753	0.09091	73.434338
chr20	50564808	0.09341	73.434343
chr20	50565172	0.09383	73.434377
chr20	50567133	0.09475	73.434561
chr20	50568009	0.09642	73.434644
chr20	50568735	0.1258	73.434714
chr20	50568886	0.1726	73.434733
chr20	50569112	0.2682	73.434772
chr20	50569332	0.2704	73.434831
chr20	50572631	0.1503	73.435723
chr20	50573995	0.1394	73.435928
chr20	50574691	0.25	73.436025
chr20	50574695	0.1323	73.436026
chr20	50575194	0.1329	73.436092
chr20	50575367	0.121	73.436115
chr20	50578070	0.8348	73.436442
chr20	50578524	0.5294	73.436821
chr20	50578711	0.2857	73.43692
chr20	50578956	0.08605	73.43699
chr20	50579630	0.08547	73.437048
chr20	50579747	0.08204	73.437058
chr20	50580393	0.07353	73.437111
chr20	50580461	0.08293	73.437116
chr20	50580666	0.08096	73.437133
chr20	50581790	0.08173	73.437224
chr20	50583821	0.08142	73.43739
chr20	50587358	0.08083	73.437678
chr20	50588558	0.09333	73.437775
chr20	50588783	1.998	73.437796
chr20	50590245	3.599	73.440717
chr20	50590754	3.752	73.442549
chr20	50591105	3.863	73.443866
chr20	50594416	3.101	73.456657
chr20	50594774	1.675	73.457767
chr20	50597408	1.512	73.46218
chr20	50597619	1.416	73.462499
chr20	50600429	1.42	73.466479
chr20	50603547	1.432	73.470907
chr20	50606322	1.447	73.47488
chr20	50610757	1.449	73.481298
chr20	50612277	1.507	73.483501
chr20	50615822	4.541	73.488843
chr20	50620882	6	73.511819
chr20	50620971	7.467	73.512353
chr20	50621461	11.29	73.516012
chr20	50621495	12	73.516396
chr20	50621501	12.89	73.516468
chr20	50621536	15.47	73.516919
chr20	50621890	20.57	73.522397
chr20	50621932	20.56	73.523261
chr20	50622108	27.66	73.526879
chr20	50622675	27.65	73.542561
chr20	50622747	27.66	73.544552
chr20	50623739	27.66	73.57199
chr20	50624411	15.98	73.590576
chr20	50624748	7.403	73.59596
chr20	50625408	5.737	73.600846
chr20	50625507	2.868	73.601414
chr20	50625915	2.368	73.602584
chr20	50628384	2.377	73.60843
chr20	50628705	2.43	73.609193
chr20	50628947	3.444	73.609781
chr20	50629046	3.97	73.610122
chr20	50632562	4.32	73.624081
chr20	50636939	4.689	73.64299
chr20	50637573	4.734	73.645963
chr20	50641609	3.194	73.665071
chr20	50642198	2.235	73.666952
chr20	50642215	0.9815	73.66699
chr20	50642648	0.55	73.667415
chr20	50642768	0.4549	73.667481
chr20	50644507	0.4557	73.668272
chr20	50645343	0.4964	73.668653
chr20	50645619	0.5699	73.66879
chr20	50645905	0.5833	73.668953
chr20	50645917	0.6614	73.66896
chr20	50648371	0.669	73.670583
chr20	50648803	0.6667	73.670872
chr20	50648815	0.6765	73.67088
chr20	50648951	0.6648	73.670972
chr20	50649127	0.6571	73.671089
chr20	50649162	0.6591	73.671112
chr20	50649690	0.6522	73.67146
chr20	50650771	0.6364	73.672165
chr20	50650815	0.7143	73.672193
chr20	50650822	0.5915	73.672198
chr20	50651390	0.5591	73.672534
chr20	50651483	0.5381	73.672586
chr20	50651680	0.5143	73.672692
chr20	50661751	0.6833	73.677872
chr20	50662474	0.9453	73.678366
chr20	50663205	0.5355	73.679057
chr20	50664359	0.5346	73.679675
chr20	50665762	0.5313	73.680425
chr20	50667170	0.5295	73.681173
chr20	50667984	0.5287	73.681604
chr20	50671362	0.3976	73.68339
chr20	50671528	0.3379	73.683456
chr20	50672262	1.108	73.683704
chr20	50672327	1.102	73.683776
chr20	50672690	0.2075	73.684176
chr20	50673273	0.2053	73.684297
chr20	50674452	0.2048	73.684539
chr20	50675526	0.2045	73.684759
chr20	50676098	0.1961	73.684876
chr20	50676149	0.2012	73.684886
chr20	50676318	0.2032	73.68492
chr20	50676943	0.2	73.685047
chr20	50677093	0.1984	73.685077
chr20	50678444	0.2005	73.685345
chr20	50678838	0.1966	73.685424
chr20	50680913	0.1982	73.685832
chr20	50681357	0.7904	73.68592
chr20	50681796	0.7892	73.686267
chr20	50682185	0.2738	73.686574
chr20	50682269	0.1948	73.686597
chr20	50683316	0.7647	73.686801
chr20	50683333	1.267	73.686814
chr20	50683378	1.412	73.686871
chr20	50683412	1.445	73.686919
chr20	50684353	1.445	73.688279
chr20	50684481	1.333	73.688464
chr20	50684484	1.437	73.688468
chr20	50684580	1.43	73.688606
chr20	50685161	0.08354	73.689437
chr20	50685963	0.08048	73.689504
chr20	50686957	0.08209	73.689584
chr20	50687225	0.0823	73.689606
chr20	50687468	0.07957	73.689626
chr20	50687933	0.08497	73.689663
chr20	50688086	0.08267	73.689676
chr20	50688461	0.1057	73.689707
chr20	50688584	0.1576	73.68972
chr20	50688768	0.1875	73.689749
chr20	50688800	0.1923	73.689755
chr20	50688826	0.1796	73.68976
chr20	50689110	0.1056	73.689811
chr20	50690208	0.09231	73.689927
chr20	50690273	0.1057	73.689933
chr20	50690642	0.2809	73.689972
chr20	50692173	0.2816	73.690402
chr20	50693178	0.09058	73.690685
chr20	50695364	0.09049	73.690883
chr20	50696657	0.09091	73.691
chr20	50698153	0.09011	73.691136
chr20	50699629	1.036	73.691269
chr20	50701016	0.4345	73.692706
chr20	50701817	0.397	73.693054
chr20	50703283	0.2106	73.693636
chr20	50703905	0.1574	73.693767
chr20	50704947	0.1408	73.693931
chr20	50705018	0.1201	73.693941
chr20	50706184	0.1158	73.694081
chr20	50707030	0.1205	73.694179
chr20	50707752	0.1196	73.694266
chr20	50707844	0.2515	73.694277
chr20	50708015	0.4004	73.69432
chr20	50710285	0.5599	73.695229
chr20	50712112	0.7064	73.696252
chr20	50713481	1.059	73.697219
chr20	50716544	1.037	73.700463
chr20	50717411	0.9295	73.701362
chr20	50718106	0.8833	73.702008
chr20	50718166	0.8097	73.702061
chr20	50718681	0.8062	73.702478
chr20	50718939	0.7604	73.702686
chr20	50720095	0.7425	73.703565
chr20	50720697	0.7382	73.704012
chr20	50720888	0.7341	73.704153
chr20	50723058	1.229	73.705746
chr20	50723460	1.387	73.70624
chr20	50724440	1.355	73.707599
chr20	50724612	1.307	73.707832
chr20	50730344	0.8412	73.715321
chr20	50730747	0.2746	73.71566
chr20	50735943	0.2082	73.717087
chr20	50738739	0.1812	73.717669
chr20	50741884	0.1804	73.718239
chr20	50743209	0.1818	73.718478
chr20	50743374	0.1795	73.718508
chr20	50743530	0.1801	73.718536
chr20	50746645	0.1803	73.719097
chr20	50748675	0.1803	73.719463
chr20	50750539	0.1813	73.719799
chr20	50752469	0.233	73.720149
chr20	50752954	0.1782	73.720262
chr20	50756406	0.1775	73.720877
chr20	50758705	0.1766	73.721285
chr20	50760132	0.1766	73.721537
chr20	50762256	0.1774	73.721912
chr20	50762921	0.18	73.72203
chr20	50763021	0.1833	73.722048
chr20	50763201	0.1918	73.722081
chr20	50763274	0.1857	73.722095
chr20	50765611	0.3271	73.722529
chr20	50765718	1.556	73.722564
chr20	50765763	4.098	73.722634
chr20	50765814	4.212	73.722843
chr20	50767043	14.99	73.72802
chr20	50772694	17.58	73.812723
chr20	50775369	6.37	73.859742
chr20	50777473	6.368	73.873145
chr20	50777960	0.213	73.876246
chr20	50778974	0.2058	73.876462
chr20	50787463	0.2515	73.878209
chr20	50788493	0.4286	73.878468
chr20	50788528	0.5762	73.878483
chr20	50788679	0.73	73.87857
chr20	50790342	8.129	73.879784
chr20	50790474	8.594	73.880857
chr20	50790570	8.674	73.881682
chr20	50790656	8.667	73.882428
chr20	50790674	8.535	73.882584
chr20	50793026	7.367	73.902659
chr20	50793116	5.569	73.903322
chr20	50793564	0.4932	73.905817
chr20	50794732	0.3709	73.906393
chr20	50801893	0.371	73.909049
chr20	50804987	0.3704	73.910197
chr20	50805284	0.3705	73.910307
chr20	50806064	0.3704	73.910596
chr20	50810451	0.3708	73.912221
chr20	50815866	0.3707	73.914229
chr20	50817989	0.3725	73.915016
chr20	50818091	0.3673	73.915054
chr20	50818788	0.3659	73.91531
chr20	50819586	0.3658	73.915602
chr20	50821035	0.364	73.916132
chr20	50821491	0.3646	73.916298
chr20	50824544	0.6857	73.917411
chr20	50824579	1.033	73.917435
chr20	50824825	1.007	73.917689
chr20	50825103	1.019	73.917969
chr20	50826118	1.037	73.919003
chr20	50828909	1.054	73.921898
chr20	50829895	1.055	73.922937
chr20	50830041	1.758	73.923091
chr20	50833392	1.761	73.928982
chr20	50834652	6.012	73.931201
chr20	50838374	6.433	73.953579
chr20	50840451	6.463	73.96694
chr20	50840732	7.64	73.968756
chr20	50841268	8.106	73.972851
chr20	50842101	8.08	73.979603
chr20	50842755	3.212	73.984887
chr20	50843289	3.097	73.986602
chr20	50845163	2.79	73.992406
chr20	50845225	2.628	73.992579
chr20	50845612	0.8186	73.993596
chr20	50845838	0.6132	73.993781
chr20	50847459	0.5501	73.994775
chr20	50848388	0.5357	73.995286
chr20	50848416	0.5033	73.995301
chr20	50848865	0.4896	73.995527
chr20	50851694	0.4885	73.996912
chr20	50852916	0.4901	73.997509
chr20	50854281	0.4922	73.998178
chr20	50856205	2.672	73.999125
chr20	50857567	6.669	74.002764
chr20	50857697	6.701	74.003631
chr20	50857824	6.643	74.004482
chr20	50858054	3.558	74.00601
chr20	50859696	3.561	74.011853
chr20	50860297	3.565	74.013993
chr20	50862223	3.643	74.02086
chr20	50863226	5.039	74.024514
chr20	50863762	4.913	74.027215
chr20	50863842	4.933	74.027608
chr20	50863902	4.134	74.027904
chr20	50865422	2.879	74.034188
chr20	50866331	2.031	74.036805
chr20	50866396	1.267	74.036937
chr20	50867245	1.249	74.038013
chr20	50868930	2.133	74.040117
chr20	50868975	3.972	74.040213
chr20	50869409	4.277	74.041937
chr20	50870537	4.306	74.046761
chr20	50871455	3.61	74.050714
chr20	50871796	2.543	74.051945
chr20	50871912	1.302	74.05224
chr20	50872643	1.256	74.053192
chr20	50872983	3.805	74.053619
chr20	50873060	5.799	74.053912
chr20	50873439	5.838	74.05611
chr20	50873476	5.879	74.056326
chr20	50873534	7.311	74.056667
chr20	50873579	10.05	74.056996
chr20	50874022	9.602	74.06145
chr20	50874351	5.706	74.064609
chr20	50875209	1.196	74.069505
chr20	50875862	1.195	74.070286
chr20	50876391	1.203	74.070918
chr20	50876539	1.211	74.071096
chr20	50876634	2.333	74.071211
chr20	50876658	4.78	74.071267
chr20	50876904	9.13	74.072443
chr20	50876981	9.154	74.073146
chr20	50877072	12.73	74.073979
chr20	50877208	13.4	74.07571
chr20	50877273	13.95	74.076581
chr20	50877333	13.99	74.077418
chr20	50877482	16.75	74.079502
chr20	50877522	17.98	74.080172
chr20	50877731	3.745	74.08393
chr20	50878484	5.133	74.08675
chr20	50878499	5.184	74.086827
chr20	50878852	4.87	74.088657
chr20	50878921	3.643	74.088993
chr20	50879584	4.1	74.091408
chr20	50879604	4.922	74.09149
chr20	50879874	3.473	74.092819
chr20	50880231	3.213	74.094059
chr20	50880386	0.5015	74.094557
chr20	50881417	0.479	74.095074
chr20	50881584	0.4543	74.095154
chr20	50882022	0.4444	74.095353
chr20	50882310	0.4438	74.095481
chr20	50882479	0.4413	74.095556
chr20	50882862	0.4408	74.095725
chr20	50884357	0.4575	74.096384
chr20	50884510	0.4551	74.096454
chr20	50886415	0.3262	74.097321
chr20	50886835	0.1864	74.097458
chr20	50887436	0.1714	74.09757
chr20	50888836	0.1627	74.09781
chr20	50889045	0.1561	74.097844
chr20	50890807	0.1551	74.098119
chr20	50891355	0.1416	74.098204
chr20	50892146	0.1423	74.098316
chr20	50892638	0.1111	74.098386
chr20	50892647	0.1153	74.098387
chr20	50895370	0.1069	74.098701
chr20	50895866	0.1073	74.098754
chr20	50896966	0.09804	74.098872
chr20	50897476	0.09351	74.098922
chr20	50898000	0.09615	74.098971
chr20	50898052	0.0805	74.098976
chr20	50899493	0.07772	74.099092
chr20	50900458	0.07639	74.099167
chr20	50900602	0.07477	74.099178
chr20	50900709	0.07818	74.099186
chr20	50901873	0.07923	74.099277
chr20	50902441	0.07877	74.099322
chr20	50903609	0.1702	74.099414
chr20	50903656	0.1927	74.099422
chr20	50903765	0.1715	74.099443
chr20	50905118	0.05434	74.099675
chr20	50906259	0.05498	74.099737
chr20	50907914	0.05333	74.099828
chr20	50908064	0.04442	74.099836
chr20	50908897	0.04882	74.099873
chr20	50909450	0.0625	74.0999
chr20	50909514	0.06029	74.099904
chr20	50910957	0.07413	74.099991
chr20	50911591	0.09756	74.100038
chr20	50911632	0.1272	74.100042
chr20	50913543	0.1287	74.100285
chr20	50913644	0.1281	74.100298
chr20	50914331	0.1276	74.100386
chr20	50914621	0.1767	74.100423
chr20	50916987	0.1435	74.100841
chr20	50917412	0.1667	74.100902
chr20	50917430	0.1137	74.100905
chr20	50918389	0.09091	74.101014
chr20	50918422	0.09413	74.101017
chr20	50919973	0.08987	74.101163
chr20	50920674	0.09025	74.101226
chr20	50920951	0.1015	74.101251
chr20	50921936	0.1	74.101351
chr20	50922156	0.1047	74.101373
chr20	50923312	0.1371	74.101494
chr20	50923881	0.1333	74.101572
chr20	50924586	0.08479	74.101666
chr20	50926756	0.05868	74.10185
chr20	50930096	0.0472	74.102046
chr20	50936367	0.04924	74.102342
chr20	50941708	0.06181	74.102605
chr20	50944507	0.07508	74.102778
chr20	50946172	0.9284	74.102903
chr20	50946563	0.06519	74.103266
chr20	50947468	0.06389	74.103325
chr20	50948188	0.06318	74.103371
chr20	50949391	0.06211	74.103447
chr20	50950341	0.07056	74.103506
chr20	50951163	0.06961	74.103564
chr20	50952068	0.1428	74.103627
chr20	50956703	0.1632	74.104289
chr20	50957273	0.2319	74.104382
chr20	50957480	0.3075	74.10443
chr20	50958797	0.4421	74.104835
chr20	50960127	0.443	74.105423
chr20	50961558	0.4279	74.106057
chr20	50962210	0.3771	74.106336
chr20	50964297	0.5205	74.107123
chr20	50965173	0.5367	74.107579
chr20	50965391	0.5512	74.107696
chr20	50965645	0.5669	74.107836
chr20	50965899	0.5556	74.10798
chr20	50965926	0.5811	74.107995
chr20	50966413	0.5789	74.108278
chr20	50966565	0.6	74.108366
chr20	50966570	0.5885	74.108369
chr20	50966830	0.5887	74.108522
chr20	50967236	0.5799	74.108761
chr20	50968895	0.5768	74.109723
chr20	50969429	0.5769	74.110031
chr20	50972135	0.5776	74.111592
chr20	50972251	0.5771	74.111659
chr20	50976162	0.5771	74.113916
chr20	50977881	0.6505	74.114908
chr20	50977984	6.125	74.114975
chr20	50978032	15.27	74.115269
chr20	50978418	61.55	74.121163
chr20	50979278	61.55	74.174097
chr20	50979995	61.55	74.218229
chr20	50980574	61.5	74.253867
chr20	50980580	57.45	74.254236
chr20	50980600	27.49	74.255385
chr20	50981892	13.03	74.290896
chr20	50981926	7.842	74.291339
chr20	50983461	1.031	74.303376
chr20	50983557	0.7515	74.303475
chr20	50984410	0.7297	74.304116
chr20	50984521	0.7159	74.304197
chr20	50984609	0.6972	74.30426
chr20	50984969	0.6927	74.304511
chr20	50985366	0.7021	74.304786
chr20	50985413	0.6938	74.304819
chr20	50986458	0.68	74.305544
chr20	50986583	0.6839	74.305629
chr20	50987687	0.6667	74.306384
chr20	50987861	0.648	74.3065
chr20	50987986	0.6247	74.306581
chr20	50990960	0.6233	74.308439
chr20	50991175	0.6164	74.308573
chr20	50991467	0.6124	74.308753
chr20	50991965	0.6155	74.309058
chr20	50992662	0.6109	74.309487
chr20	50993140	0.6049	74.309779
chr20	50994031	0.5862	74.310318
chr20	50994060	0.565	74.310335
chr20	50994260	0.5397	74.310448
chr20	50994864	0.4865	74.310774
chr20	50995049	0.4232	74.310864
chr20	50997192	0.4011	74.311771
chr20	50997369	0.3899	74.311842
chr20	51000229	0.4146	74.312957
chr20	51000270	0.4149	74.312974
chr20	51001010	0.4153	74.313281
chr20	51003449	0.76	74.314294
chr20	51007608	0.7608	74.317455
chr20	51012942	2.356	74.321513
chr20	51014081	2.82	74.324197
chr20	51018054	2.944	74.335401
chr20	51018090	3.077	74.335507
chr20	51018544	3.083	74.336904
chr20	51019576	2.997	74.340086
chr20	51023640	2.591	74.352266
chr20	51028527	0.5485	74.364926
chr20	51030434	0.5425	74.365972
chr20	51030834	0.55	74.366189
chr20	51030854	0.5429	74.3662
chr20	51030889	0.5341	74.366219
chr20	51031065	0.536	74.366313
chr20	51033052	0.9174	74.367378
chr20	51033173	1.305	74.367489
chr20	51035030	1.401	74.369912
chr20	51035569	1.427	74.370667
chr20	51035878	1.463	74.371108
chr20	51036345	1.407	74.371791
chr20	51037121	1.41	74.372883
chr20	51037433	1.435	74.373323
chr20	51038035	19.65	74.374187
chr20	51047053	12.43	74.55139
chr20	51047262	0.4835	74.553987
chr20	51047504	0.467	74.554104
chr20	51048292	0.4683	74.554472
chr20	51051070	0.4683	74.555773
chr20	51051196	0.4674	74.555832
chr20	51051718	0.47	74.556076
chr20	51052101	0.4444	74.556256
chr20	51052119	0.4684	74.556264
chr20	51054474	0.4693	74.557367
chr20	51054898	0.4676	74.557566
chr20	51055253	0.4712	74.557732
chr20	51055357	0.4615	74.557781
chr20	51055409	0.4682	74.557805
chr20	51056936	0.4676	74.55852
chr20	51057971	0.4663	74.559004
chr20	51058312	0.4674	74.559163
chr20	51062009	0.4595	74.560891
chr20	51062725	0.4853	74.56122
chr20	51063100	0.4435	74.561402
chr20	51063215	0.3882	74.561453
chr20	51064740	0.3406	74.562045
chr20	51070753	0.5014	74.564093
chr20	51071098	2.333	74.564266
chr20	51071110	4.246	74.564294
chr20	51071858	2.698	74.56747
chr20	51072189	0.311	74.568363
chr20	51072755	0.2982	74.568539
chr20	51072812	0.3114	74.568556
chr20	51073634	0.3101	74.568812
chr20	51074482	0.3258	74.569075
chr20	51075274	0.3723	74.569333
chr20	51076652	0.4172	74.569846
chr20	51076990	0.4673	74.569987
chr20	51077709	0.5258	74.570323
chr20	51078989	0.4786	74.570996
chr20	51079129	0.4385	74.571063
chr20	51081567	0.4312	74.572132
chr20	51083137	0.4305	74.572809
chr20	51084166	0.4278	74.573252
chr20	51084865	0.4283	74.573551
chr20	51086245	0.4284	74.574142
chr20	51087090	0.4293	74.574504
chr20	51087281	0.4293	74.574586
chr20	51089855	0.4311	74.575691
chr20	51090080	0.4841	74.575788
chr20	51090896	1.055	74.576183
chr20	51091205	4.239	74.576509
chr20	51091490	4.653	74.577717
chr20	51091991	18.24	74.580048
chr20	51092037	19.92	74.580887
chr20	51092436	19.68	74.588837
chr20	51092742	19.42	74.594859
chr20	51092837	17.22	74.596704
chr20	51092931	1.565	74.598323
chr20	51094555	1.573	74.600864
chr20	51095900	1.573	74.60298
chr20	51096383	9.69	74.60374
chr20	51096789	10.51	74.607674
chr20	51097316	11.72	74.613214
chr20	51097727	23.3	74.618032
chr20	51097784	26.27	74.61936
chr20	51097872	28.12	74.621672
chr20	51098219	28.12	74.631428
chr20	51098345	28.12	74.634971
chr20	51098572	28.11	74.641354
chr20	51098816	28.11	74.648214
chr20	51098956	27.6	74.65215
chr20	51099238	15	74.659934
chr20	51099580	11.41	74.665064
chr20	51102028	2.433	74.692991
chr20	51102236	1.286	74.693497
chr20	51103066	1.294	74.694564
chr20	51104802	1.298	74.69681
chr20	51105295	1.301	74.69745
chr20	51105441	1.302	74.69764
chr20	51105620	1.302	74.697873
chr20	51106356	0.6865	74.698831
chr20	51107077	0.634	74.699326
chr20	51108211	0.3037	74.700045
chr20	51109930	0.3426	74.700567
chr20	51110689	0.5385	74.700827
chr20	51110819	0.6688	74.700897
chr20	51111130	0.7669	74.701105
chr20	51112567	0.7308	74.702207
chr20	51112593	0.6728	74.702226
chr20	51112975	0.4531	74.702483
chr20	51114403	0.4529	74.70313
chr20	51114573	0.4571	74.703207
chr20	51115949	0.4924	74.703836
chr20	51116081	0.5929	74.703901
chr20	51116506	2.829	74.704153
chr20	51116816	3.211	74.70503
chr20	51116887	3.443	74.705258
chr20	51117002	3.747	74.705654
chr20	51117299	4.077	74.706767
chr20	51117598	4.625	74.707986
chr20	51117638	7.824	74.708171
chr20	51119635	7.824	74.723795
chr20	51120153	6.529	74.727848
chr20	51120465	3.232	74.729885
chr20	51121367	3.265	74.7328
chr20	51121518	3.312	74.733293
chr20	51121928	3.415	74.734651
chr20	51122111	3.55	74.735276
chr20	51122131	3.6	74.735347
chr20	51122171	3.667	74.735491
chr20	51122210	3.706	74.735634
chr20	51122227	3.745	74.735697
chr20	51122599	3.863	74.73709
chr20	51122941	3.679	74.738411
chr20	51123050	3.619	74.738812
chr20	51123323	3.181	74.7398
chr20	51124282	1.714	74.742851
chr20	51124408	0.7841	74.743067
chr20	51125325	0.7692	74.743786
chr20	51125403	0.7587	74.743846
chr20	51126634	0.7143	74.74478
chr20	51127012	1.42	74.74505
chr20	51127081	0.9661	74.745148
chr20	51127199	0.6465	74.745262
chr20	51128308	0.5294	74.745979
chr20	51128325	0.4167	74.745988
chr20	51128337	0.2787	74.745993
chr20	51128398	0.2346	74.74601
chr20	51128658	0.2328	74.746071
chr20	51128774	4.352	74.746098
chr20	51128919	0.5592	74.746729
chr20	51129164	0.8491	74.746866
chr20	51129535	0.8504	74.747181
chr20	51129662	0.8492	74.747289
chr20	51129788	0.856	74.747396
chr20	51130288	0.8564	74.747824
chr20	51130657	1.168	74.74814
chr20	51131020	1.138	74.748564
chr20	51132051	0.9333	74.749737
chr20	51132126	0.6956	74.749807
chr20	51132553	0.1133	74.750104
chr20	51133400	0.4962	74.7502
chr20	51134442	0.1075	74.750717
chr20	51136145	0.2059	74.7509
chr20	51136179	0.2615	74.750907
chr20	51137418	0.285	74.751231
chr20	51137818	0.2854	74.751345
chr20	51139605	0.299	74.751855
chr20	51140207	0.3103	74.752035
chr20	51140684	0.3019	74.752183
chr20	51140737	0.4	74.752199
chr20	51140777	0.4182	74.752215
chr20	51140832	0.4054	74.752238
chr20	51140869	0.6368	74.752253
chr20	51142053	1.888	74.753007
chr20	51142509	0.323	74.753868
chr20	51143351	0.2727	74.75414
chr20	51143362	0.3333	74.754143
chr20	51143398	0.3005	74.754155
chr20	51143977	0.2928	74.754329
chr20	51144380	0.2903	74.754447
chr20	51144597	0.2903	74.75451
chr20	51144659	0.2851	74.754528
chr20	51146290	0.1349	74.754993
chr20	51146505	0.02111	74.755022
chr20	51148921	0.02024	74.755073
chr20	51150601	0.02235	74.755107
chr20	51150959	0.02113	74.755115
chr20	51151101	0.01968	74.755118
chr20	51151660	0.02135	74.755129
chr20	51152269	0.02214	74.755142
chr20	51152540	0.0438	74.755148
chr20	51152677	0.3797	74.755154
chr20	51152756	0.9836	74.755184
chr20	51153061	1.018	74.755484
chr20	51153346	1.223	74.755774
chr20	51153512	1.392	74.755977
chr20	51153670	1.955	74.756197
chr20	51153758	2.758	74.756369
chr20	51153824	2.792	74.756551
chr20	51153983	0.19	74.756995
chr20	51154741	0.437	74.757139
chr20	51155972	0.1194	74.757677
chr20	51156282	0.1189	74.757714
chr20	51157712	0.3157	74.757884
chr20	51158298	2	74.758069
chr20	51158578	1.791	74.758629
chr20	51158813	1.775	74.75905
chr20	51158902	1.783	74.759208
chr20	51159735	1.798	74.760693
chr20	51159943	1.857	74.761067
chr20	51159950	1.805	74.76108
chr20	51160637	2.887	74.76232
chr20	51160849	3.212	74.762932
chr20	51161127	3.185	74.763825
chr20	51161154	2.011	74.763911
chr20	51161341	1.939	74.764287
chr20	51161585	1.932	74.76476
chr20	51162073	1.934	74.765703
chr20	51162269	2.557	74.766082
chr20	51162339	22.87	74.766261
chr20	51162448	37.24	74.768754
chr20	51164920	11.6	74.86082
chr20	51165181	1.459	74.863848
chr20	51165362	1.471	74.864112
chr20	51166078	1.571	74.865165
chr20	51166092	1.616	74.865187
chr20	51166230	1.771	74.86541
chr20	51166335	1.833	74.865596
chr20	51166365	1.912	74.865651
chr20	51166399	1.898	74.865716
chr20	51166655	1.346	74.866202
chr20	51167005	0.06767	74.866673
chr20	51167404	0.03671	74.8667
chr20	51168085	4.873	74.866725
chr20	51169326	0.03956	74.872773
chr20	51169781	0.04031	74.872791
chr20	51170426	0.05063	74.872817
chr20	51171137	0.682	74.872853
chr20	51171420	0.7126	74.873046
chr20	51172001	0.2727	74.87346
chr20	51172034	0.1352	74.873469
chr20	51172596	0.1278	74.873545
chr20	51172776	0.1312	74.873568
chr20	51172936	0.1439	74.873589
chr20	51173207	0.1527	74.873628
chr20	51173803	0.1509	74.873719
chr20	51173909	0.1587	74.873735
chr20	51174117	0.158	74.873768
chr20	51174522	0.1556	74.873832
chr20	51174567	0.1707	74.873839
chr20	51174608	0.1667	74.873846
chr20	51174716	0.1625	74.873864
chr20	51174993	0.1647	74.873909
chr20	51175764	0.1699	74.874036
chr20	51175917	0.1667	74.874062
chr20	51175959	0.1333	74.874069
chr20	51175974	0.1667	74.874071
chr20	51176010	0.1667	74.874077
chr20	51176172	0.1613	74.874104
chr20	51176296	0.1676	74.874124
chr20	51176475	0.1684	74.874154
chr20	51176671	0.1714	74.874187
chr20	51176741	0.1667	74.874199
chr20	51177053	0.2	74.874251
chr20	51177058	0.1643	74.874252
chr20	51177271	0.1685	74.874287
chr20	51178446	0.1667	74.874485
chr20	51178596	0.1616	74.87451
chr20	51178695	0.1892	74.874526
chr20	51178732	0.1667	74.874533
chr20	51178786	0.1579	74.874542
chr20	51178843	0.1687	74.874551
chr20	51179246	0.1679	74.874619
chr20	51179514	0.1679	74.874664
chr20	51179645	0.1667	74.874686
chr20	51179963	0.17	74.874739
chr20	51180163	0.1681	74.874773
chr20	51180990	0.1716	74.874912
chr20	51181293	0.1682	74.874964
chr20	51181626	0.1875	74.87502
chr20	51181642	0.1784	74.875023
chr20	51181883	3.104	74.875066
chr20	51182084	0.1853	74.87569
chr20	51183147	0.1869	74.875887
chr20	51183741	0.185	74.875998
chr20	51184233	0.1827	74.876089
chr20	51184337	0.1862	74.876108
chr20	51185250	0.1858	74.876278
chr20	51185363	0.1879	74.876299
chr20	51186108	9.345	74.876439
chr20	51186450	16.54	74.879635
chr20	51187170	11.44	74.891541
chr20	51187305	10.4	74.893086
chr20	51187436	9.673	74.894448
chr20	51187870	8.351	74.898646
chr20	51189529	0.7822	74.9125
chr20	51189754	0.7515	74.912676
chr20	51190571	0.7561	74.91329
chr20	51190694	0.7569	74.913383
chr20	51191274	0.7772	74.913822
chr20	51191458	0.9469	74.913965
chr20	51191797	3.47	74.914286
chr20	51192148	4.707	74.915504
chr20	51192264	16.21	74.91605
chr20	51192410	16.32	74.918417
chr20	51192794	16.37	74.924682
chr20	51193151	14.34	74.930525
chr20	51193831	3.59	74.940277
chr20	51194187	1.019	74.941555
chr20	51194396	0.5317	74.941768
chr20	51194759	0.5269	74.941961
chr20	51196579	0.5243	74.94292
chr20	51196888	0.5298	74.943082
chr20	51197039	0.5227	74.943162
chr20	51197523	0.5317	74.943415
chr20	51197980	0.5508	74.943658
chr20	51198374	0.5872	74.943875
chr20	51198483	0.5821	74.943939
chr20	51198751	0.5741	74.944095
chr20	51198913	0.6699	74.944188
chr20	51199119	0.6449	74.944326
chr20	51201310	0.434	74.945739
chr20	51201416	0.2009	74.945785
chr20	51202352	0.1236	74.945973
chr20	51202441	0.1085	74.945984
chr20	51202948	0.1035	74.946039
chr20	51204107	0.1028	74.946159
chr20	51209643	0.1033	74.946728
chr20	51215714	0.1268	74.947355
chr20	51220186	0.1449	74.947922
chr20	51221725	0.1892	74.948145
chr20	51221762	0.2264	74.948152
